26
19.6
20.1
19.9
22
24
22.7
24
25.9
24.1
17.5
21.4
26.6
23.7
25.2
25.2
22.2
16.2
21.9
26
30.3
31.5
32.2
29.8
23.2
30.4
28.5
29.8
29.4
31.5
22
28.9
31.5
27.8
28.1
34.9
30.2
29.9
30.9
30.6
30.9
30.8
31.3
29.9
22.6
29.6
29.1
31
30.6
29.1
25.3
31.1
31.1
30.6
29.2
27.9
29.3
28.3
29.9
29.6
32.5
29.7
26.3
31.8
34.3
36
24.9
31.4
33.9
28.9
28.6
27.8
29.8
31.2
29.6
31.7
32.1
32.9
31.1
32.5
30.8
32.9
32.2
29.7
28.1
29.3
29.6
31.7
30.3
24.5
25.3
30
28.1
30.8
31
31.2
30.7
27.7
28.2
30.7
23.6
26.2
28.7
28.9
30.1
28.4
24.4
24
26
27.8
28.7
26.7
27.6
29.2
29
28.3
29.4
31
26.1
30.6
29.8
28
29.8
28.3
28.2
26.2
19.7
21.5
24.5
22.4
25.6
26.3
25.7
26.4
20.5
17.2
14.4
17.9
21.3
24.5
26.1
24.2
26.6
24.2
23.9
25.1
22.7
23.1
21.4
22
22.8
18.7
15.9
15.8
14.7
10.4
