0
0
0
0
0
0.5
4
3.5
4
10.5
20.5
14
0
0
0
0
0
0
0
15
17
2
0
0
0
0
0
0
0
0
7.5
29
21.5
0
0.5
0.5
0
0
1.5
1.5
0
0
0
0.5
0.5
1
1
0
0
0
0
0
16
57
51.5
47.5
77
51.5
12
177.5
223
46
0
115
115
0
0
42.5
55.5
28
21
48.5
94
80.5
67
53
69.5
55.5
1
0
0
0
1.5
4.5
11
35.5
198.5
472.5
416.5
122.5
7.5
73
73.5
1
42
51.5
10
1.5
6
44
39.5
0.3
0.3
19.5
26
16
10
16.5
20
4
0
0.5
0.5
3.5
3.5
0
0
0
0
0
0
8.5
8.5
0
0
0
0
0
0
0
0
2.5
2.5
0
0
0
0
0
0
0
0.5
0.6
0.1
0
0
0
0
0
0
0
0
22.5
22.5
0
0
0
0
0
0
0
0
0
0
0
0
0
5
25
20.5
0.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.5
6.5
0
0.5
0.5
0
0
0
0
0
0
0
0
0.3
0.4
0.1
0
0.2
0.2
0
0
0
0
0
0
2
2
0
0
0.4
0.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
20
89.5
69.5
0
25
25.3
72.3
174.5
102.5
0
0
6.5
14.5
8
76.5
84.5
40.5
35
2.5
6
78.5
73.5
1
16.5
17.5
1
0
0
0
0
0
18
18.1
0.1
0
0
0
0
0
0
0
0
0.3
0.3
17
19
17.5
152
136.5
0
2
7
64.5
196.5
154
17.1
7.6
19
11.5
0
13.5
19.5
40.5
34.5
0
0
0
55.5
66
10.5
3
28
25
0
0
0.5
14
15.5
2
2.5
88
85.5
0
0
0
0
0
0
0
0
0
13.5
14
0.5
0
0
0
0
0
0
0
0
0
13
13
0
0
0
12.5
12.1
0.1
0
0
0.3
0.3
0
0
0
1.5
1.5
0.2
0.2
51.5
51.5
32.5
33.5
1
3
71
74.5
7.5
15
88
239
188
26.5
5
20
45
26.5
1
1.5
85
141
68
11.5
0
0.2
11.2
14.5
13
18
8.5
7.5
7.6
4.6
11.5
52
45
0
0
2
2
0
0
0
0
4.5
4.5
13
19
6
0
0
35
35
0
0
0
0
21.5
21.5
2.5
2.5
0
0
0
0
0
0
0
0
11.5
48
37
50.5
61.5
11.5
0
0
0
0
0
0
0
0
4.5
4.5
0
0
4
23
20
1
0
0
0
0
0
0
3
3
0
6.5
6.5
0
0
3.5
3.5
0
0
0
0
0
0
0
0
0
1
1
0.2
0.2
0
2
6
4
0
23
33
10
0
0.3
0.3
0
0
0
0
0
0
0
0
21
22.5
1.5
0
0
0
0
0
2
35
33
0
0
0
0
0
5.5
24.5
19.1
0.1
0
0
0
3.5
3.6
0.1
1.5
10
8.9
24.9
24.5
0
0
0
0
0
0
0
20.5
22.5
2
0
0
0
0.2
0.7
0.5
0
0
0
0
0
0
0.2
1.7
1.5
0
0
16.5
71.5
103
107.5
62
2.5
0
0
0
1.5
1.5
0
13
19.5
6.5
10.5
10.7
0.2
0
42.5
42.5
0
0
0.5
0.5
0
3
14.5
16
5
47
61.5
15.5
0.6
0.1
11.5
11.5
0
6.5
6.5
0
1.5
7.5
63.5
57.5
0
0
0
0
0
0
0
0.1
0.1
0
0
0
0
0
0
0
0
0
0
6.5
6.5
0
0
0.5
16.5
16
0
9
9
0
0
0
0
0
0
0
0
0
0
0
0
2.5
2.5
0
0
21.5
40
18.5
0
0
0
0.5
0.5
0
0
0
0
0
0
0
0.5
4
4
7.5
10.5
24.5
20.5
14
0
0
0
0
0
0
15
17
17
2
0
0
0
0
0
0
0
7.5
29
29
21.5
0.5
0.5
0.5
0
1.5
1.5
1.5
0
0
0.5
0.5
1.5
1
1
0
0
0
0
16
57
67.5
88.5
87.5
88.5
52
189
223.5
223
46
115
115
115
0
42.5
55.5
70.5
34
63.5
100
123
118.5
82
107.5
70.5
55.5
1
0
0
1.5
4.5
12.5
38.5
206.5
500
587.5
424
122.5
80.5
73.5
74
42.5
52
51.5
11.5
6
45.5
44
39.8
0.3
19.8
26
35.5
16.5
26
20.5
20
4
0.5
0.5
4
3.5
3.5
0
0
0
0
0
8.5
8.5
8.5
0
0
0
0
0
0
0
2.5
2.5
2.5
0
0
0
0
0
0
0.5
0.6
0.6
0.1
0
0
0
0
0
0
0
22.5
22.5
22.5
0
0
0
0
0
0
0
0
0
0
0
0
5
25
25.5
