2015-03-10,30.6,0,1,-3.4,-6.9,
2015-03-11,45.1,0,7.5,0.4,-5.1,
2015-03-12,41,0,6.7,2.1,-3.5,
2015-03-13,45.4,0.1,11,5.6,1.8,
2015-03-14,31.4,0,11.6,4.3,-1.2,
2015-03-15,42,0,12.5,5.5,0,
2015-03-16,44.4,0,18.6,9.8,1.3,
2015-03-17,51.9,0,16.1,10.7,6.9,
2015-03-18,61.5,1.5,14.4,10.7,8.4,
2015-03-19,50.9,0,21,12.4,6.5,
2015-03-20,32.5,0,21.9,13.4,7.6,
2015-03-21,31,0,17.8,11.7,6.9,
2015-03-22,33.3,0,14.9,8.3,2.2,
2015-03-23,24.3,0,10.1,4.6,0,
2015-03-24,32.8,0,12.4,5.4,-0.9,
2015-03-25,45.9,0,14.2,6.5,0.1,
2015-03-26,47.5,0,14.8,7.9,1.6,
2015-03-27,50.5,0,16.2,9.1,3.2,
2015-03-28,35,0,17,9.7,2.5,
2015-03-29,61.9,0,16.5,10.5,7,
2015-03-30,57.4,0,20.8,13.2,5.9,
2015-03-31,80.6,2.5,14.9,12.9,10,
2015-04-01,67.9,2.5,17.6,12.9,10,
2015-04-02,70.5,28,21.8,14.8,8.5,
2015-04-03,83.4,3.5,15.1,10.6,6.9,
2015-04-04,48,0,18.5,13.5,8.9,
2015-04-05,75.1,0.5,12.2,10.5,10.1,
2015-04-06,55.8,0,15.4,10.3,6.9,
2015-04-07,59.5,0,12.2,8.4,5.5,
2015-04-08,52.5,0,13.7,8.3,3.5,
2015-04-09,43,0,16.3,9.6,3.8,
2015-04-10,40.5,0,19.2,11.6,4.6,
2015-04-11,39.3,0,20.7,13.5,6.7,
2015-04-12,30.6,0,20.4,14.9,9.1,
2015-04-13,53.9,6.5,17.6,12,7.4,
2015-04-14,89.9,10.5,8,6.9,5.8,
2015-04-15,72,1,17,11.1,5.6,
2015-04-16,69.5,7,14.8,9.9,6.9,
2015-04-17,45.4,0,16.1,10.5,4.8,
2015-04-18,31.9,0,23.7,15.2,5.2,
2015-04-19,74.8,12,17.3,14.5,11.2,
2015-04-20,75.3,5.5,16.8,12.2,10.3,
2015-04-21,46,0,20.9,14,7.7,
2015-04-22,47,0,20.7,14.2,9.3,
2015-04-23,41.1,0,20.1,14.5,8,
2015-04-24,38.3,0,22.8,15.7,10.4,
2015-04-25,31.3,0,23,15.9,9.2,
2015-04-26,37.6,0,24.4,17.3,9.9,
2015-04-27,39.3,0,24.9,18.5,12.7,
2015-04-28,38.6,0,26.9,20.3,12.3,
2015-04-29,77,3.5,18.4,17,15.8,
2015-04-30,56.6,0,28.3,21.2,15.1,
2015-05-01,58.8,0,27.2,21,15.9,
2015-05-02,64.4,0.5,26,20.7,15.8,39.5
2015-05-03,90.4,3.5,19.6,18.3,17.1,21.25
2015-05-04,45.9,0,20.1,16.1,12.5,33.75
2015-05-05,37.9,0,19.9,14.2,8.3,22.75
2015-05-06,36.3,0,22,15.4,9.8,18
2015-05-07,35.6,0,24,16.5,10.6,18.75
2015-05-08,64.3,0,22.7,16.7,11.7,13
2015-05-09,55,0,24,17.6,12.6,20.75
2015-05-10,39.6,0,25.9,19.1,13.5,24.75
2015-05-11,62.1,14,24.1,18.4,14.4,56.75
2015-05-12,75.9,9.5,17.5,13.3,10.3,60.25
2015-05-13,56.9,0,21.4,17.4,11.8,92.25
2015-05-14,63.8,0,26.6,20.4,15.3,134.75
2015-05-15,71,0,23.7,19.1,16.3,118.25
2015-05-16,41.3,0,25.2,18,11.6,82.75
2015-05-17,40.4,0,25.2,18.6,11.7,70.5
2015-05-18,53.9,0,22.2,17.7,13.7,52
2015-05-19,88.9,1,16.2,14.8,13,40.25
2015-05-20,60,0,21.9,16.3,10.6,54.5
2015-05-21,50.1,0,26,18.7,12.6,35.25
2015-05-22,45.3,0,27.2,20,13.7,29.75
2015-05-23,38.5,0,28.3,20.6,13.6,42.75
2015-05-24,37.3,0,28.5,21,14,59.5
2015-05-25,53.1,0,28.7,20.8,14.4,54.5
2015-05-26,48.9,0,30.3,21.5,14.1,40.75
2015-05-27,32.9,0,31.5,23.2,14.4,26.75
2015-05-28,27.1,0,32.2,24.3,16.7,25.75
2015-05-29,36.8,0,29.8,23.8,18.5,19.5
2015-05-30,71,0.4,23.2,19.8,17,25
2015-05-31,52.8,0,30.4,22.1,15.3,32.5
2015-06-01,44.6,0,28.5,21.7,15.8,20.5
2015-06-02,46.9,0,29.8,23.1,18.1,24.25
2015-06-03,33.3,0,29.4,23.3,17.1,31.5
2015-06-04,28.9,0,31.5,24.2,17.1,37.5
2015-06-05,58.8,1,22,19.1,17.5,78.75
2015-06-06,50.4,0,28.9,22.4,16.4,199
2015-06-07,46.8,0,31.5,23.4,18.7,281.25
2015-06-08,54.9,0,27.8,22.4,18.2,252.75
2015-06-09,66.3,0,28.1,22.2,18.8,294.5
2015-06-10,54.3,0,34.9,25.3,17.6,794.75
2015-06-11,59.6,7.5,30.2,24.6,20.7,331
2015-06-12,63.1,0.5,29.9,23.6,19.4,391.75
2015-06-13,61.9,0.5,30.9,24.7,20.1,296.25
2015-06-14,70.3,15.5,27.7,22.8,17.8,398.75
2015-06-15,65.6,0,30.6,24.2,19.6,407.5
2015-06-16,65.9,0,30.9,25,20,315
2015-06-17,72.8,9.5,30.8,23.4,20.2,421.75
2015-06-18,59.4,3,31.3,24.8,19.6,394.75
2015-06-19,57.8,0,29.9,24.5,20,324
2015-06-20,91,44.5,22.6,19.6,17,225.75
2015-06-21,69.1,0,29.6,22.4,15.6,111.5
2015-06-22,60.4,0,29.1,24,19.4,131.75
2015-06-23,64.1,0,31,24.7,19.7,184.75
2015-06-24,58.3,0,30.6,25.7,21.1,179.25
2015-06-25,65.1,2,29.1,24.8,21,233.25
2015-06-26,75.8,12.5,25.3,21,18,1927
2015-06-27,55.3,0,31.1,25.2,19.2,436.25
2015-06-28,61.8,0,31.1,25.4,21,408.25
2015-06-29,61.8,0,30.6,25.7,21.2,370
2015-06-30,70,2.5,29.2,24.4,21.9,717
2015-07-01,66.3,0.5,27.9,23.7,21,524.25
2015-07-02,64.5,0,29.3,23.7,20.4,478.75
2015-07-03,62.6,0,28.3,23.3,19.2,775.5
2015-07-04,55.8,0,29.9,24.1,18.2,191.5
2015-07-05,57.4,0,29.6,24.2,20.1,167.5
2015-07-06,54.3,0,32.5,25.3,20.2,112.5
2015-07-07,52.1,0,29.7,25.6,21.4,27
2015-07-08,69.8,0.5,26.3,23.4,20.7,37.5
2015-07-09,61.3,0,31.8,26.5,22.1,47.75
2015-07-10,60.9,0,34.3,29.2,23.6,59.5
2015-07-11,60.3,0,36,30.4,25.7,170
2015-07-12,94.1,29,28,24.8,24,45.5
2015-07-13,90.8,10,24.9,23.1,21.4,30.25
2015-07-14,72.4,0,31.4,26.1,22.5,40.75
2015-07-15,58.8,0,33.9,27.9,22.7,33.25
2015-07-16,51.3,0,28.9,24.7,20.6,33.75
2015-07-17,49.8,0,28.6,23.6,18.4,22.75
2015-07-18,63.5,0.5,27.8,24.3,22.3,26.75
2015-07-19,77.4,5,29.8,25.1,21.3,69.5
2015-07-20,71.4,0,31.2,27.5,24.4,65.75
2015-07-21,81.6,11,29.6,27,24.6,42.75
2015-07-22,76.9,1,31.7,27.7,25.3,27
2015-07-23,81,16,32.1,26.9,24.9,24
2015-07-24,96.9,26.5,25.4,24.7,22.6,23.25
2015-07-25,95.1,80,26.4,25,24.4,29
2015-07-26,85.5,40.5,30,26,23.5,25.25
2015-07-27,86,1.5,30,26.2,24.4,23.75
2015-07-28,74.4,0,31.2,27.7,24.6,24.5
2015-07-29,82.9,4,28.8,26.7,24.8,42
2015-07-30,76.4,0,33.1,28.6,25.5,105
2015-07-31,74.3,0,32.4,27.9,26.2,11.75
2015-08-01,72.8,0,31.6,28.2,26,21
2015-08-02,84.3,16.5,29.2,26.5,24.1,53.5
2015-08-03,71.5,0,31.5,27.9,25.6,117.25
2015-08-04,73.3,0,30.8,27.5,25.4,125.75
2015-08-05,67,0.1,32.7,28.6,25.9,156
2015-08-06,64.5,0,34.4,29.3,24.5,217.5
2015-08-07,71.3,11,34.4,28.9,26,174.5
2015-08-08,79.1,7.5,33,26.6,24.3,115
2015-08-09,74.4,0,31,26.7,23.3,162.5
2015-08-10,72.1,0,32,27,23.9,154.75
2015-08-11,73.6,0,30.6,26.8,24.5,198.25
2015-08-12,67.5,0,32.9,27.3,22.1,130.5
2015-08-13,68.6,0,31.1,26.5,23.9,122.5
2015-08-14,66.4,0,32.5,26.9,22.7,95.25
2015-08-15,70.4,0.1,30.8,27.1,23.1,82.75
2015-08-16,74.9,29,31.2,25.8,20.7,47.75
2015-08-17,61.5,0,32.9,26.6,19.8,30
2015-08-18,59.9,0,32.2,27.9,24.1,35.25
2015-08-19,70.3,0,29.7,26.8,24.2,24.75
2015-08-20,75.5,0.4,28.1,25.4,24.2,29.5
2015-08-21,78.3,2.5,29.3,25.2,23,28.75
2015-08-22,69.8,0,29.6,25.5,23.4,11.75
2015-08-23,65.5,0,31.7,26.3,20.9,12
2015-08-24,60.6,0,30.3,26.3,23.3,14
2015-08-25,76.4,5.5,24.5,21.7,19.2,11.25
2015-08-26,68.4,0,25.3,21.9,18.9,12.5
2015-08-27,61.1,0,30,24.7,21.2,19.75
2015-08-28,69.4,0.3,28.1,23.2,19,19.5
2015-08-29,65.8,0,30.8,24.4,19,25.75
2015-08-30,65.9,0,31,24.9,19.9,75.75
2015-08-31,62.9,0,31.2,25.9,21,88.75
2015-09-01,59.4,0,30.7,25.9,22.6,113.25
2015-09-02,72.8,0.5,27.7,23.9,22,92.75
2015-09-03,75.1,18,28.2,23.9,19.8,84.75
2015-09-04,68.5,0,30.7,24.8,20.6,128.75
2015-09-05,79.8,5,23.6,21.9,19.4,65.75
2015-09-06,60.4,0,26.2,22.2,19.3,49.75
2015-09-07,52.9,0,28.7,22.6,16.8,80.75
2015-09-08,43.6,0,28.9,22.7,16.2,77
2015-09-09,42.9,0,30.1,22.4,15.3,57.5
2015-09-10,62.3,0,28.4,22.4,17,56.75
2015-09-11,76.4,2.5,24.4,21,16.8,61.5
2015-09-12,60.4,0,24,19.2,15.5,47
2015-09-13,54.1,0,26,20.2,15.2,40.75
2015-09-14,61.1,0,27.8,22.1,16.4,17.5
2015-09-15,48.5,0,28.7,22.8,17.4,41.75
2015-09-16,45.5,0,26.7,21.6,16,27.5
2015-09-17,46.4,0,27.6,21.4,15.5,12
2015-09-18,52.1,0,29.2,21.9,15.9,17
2015-09-19,58.3,0,29,22.3,17,20
2015-09-20,69,0,28.3,22.1,17.9,16
2015-09-21,62.1,0,29.4,22.6,16.5,19
2015-09-22,48.4,0,31,23.9,18,11.75
2015-09-23,57.9,0,26.1,22,19,5.25
2015-09-24,56.4,0,30.6,23.4,17.5,3
2015-09-25,56.5,0,29.8,23.4,19,4.75
2015-09-26,54.5,0,28,22.4,17.9,16.5
2015-09-27,39.4,0,29.8,21.9,14.2,13.5
2015-09-28,39.6,0,28.3,21.4,15.5,17.5
2015-09-29,36.6,0,28.2,22.1,15.9,1.5
2015-09-30,45.3,0,26.2,21.3,19.4,2.75
2015-10-01,77.5,35,19.7,16.3,10.7,3.25
2015-10-02,53.5,0,21.5,16.5,8.6,2
2015-10-03,49.4,0,24.5,19.2,13.3,1.75
2015-10-04,38.9,0,22.4,16.6,11.2,1.75
2015-10-05,49.4,0,25.6,18,11,1.25
2015-10-06,57.5,0,26.3,18.7,12.1,1.5
2015-10-07,67.5,0,25.7,19.6,14.1,1
2015-10-08,61.1,0,26.4,20.1,15.7,3.5
2015-10-09,43.8,0,20.5,16.2,12.8,1.5
2015-10-10,70.9,3.5,17.2,12.8,10.4,1.5
2015-10-11,72.6,3.5,14.4,10.8,8.1,0
2015-10-12,56.5,0,17.9,12.3,8.2,0
2015-10-13,66.4,0,21.3,15,7.8,0
2015-10-14,64.6,0,24.5,17.1,10.9,0
2015-10-15,62.1,0,26.1,17.9,12.1,0
2015-10-16,71,0,24.2,17.5,13.2,1
2015-10-17,64.8,0,26.6,18.7,12.4,1
2015-10-18,65.1,0,24.2,17.9,12.4,0
2015-10-19,67.4,0,23.9,18.1,13.6,0
2015-10-20,69.5,0,25.1,18.8,15.4,0
2015-10-21,72.5,0,22.7,17.9,13.9,0
2015-10-22,64.8,0,23.1,17.5,14.5,0
2015-10-23,69.1,0,21.4,17.5,15.2,0
2015-10-24,64.4,10.5,22,16.9,13.2,0
2015-10-25,51,0,22.8,16.3,12.1,0
2015-10-26,66.8,2,18.7,15,12,0
2015-10-27,69.3,26.5,15.9,12.1,7.7,1
2015-10-28,49,0,15.8,9.9,5.6,0
2015-10-29,50.4,0.5,14.7,8.4,3.2,1
2015-10-30,41.8,0,10.4,5.4,1.7,0
2015-10-31,42.5,0,12.3,5.7,1.1,
2015-11-01,48.4,0,12.6,7,1.3,
2015-11-02,60.5,0,15.2,10.8,6.1,
2015-11-03,67.6,0,18.7,11.8,6.6,
2015-11-04,62,0,19.8,12.2,5.8,
2015-11-05,63.9,0,19.2,13.2,8.6,
2015-11-06,63.9,4.5,19.2,13.5,9.6,
2015-11-07,91.5,24.5,11.7,10.5,9.3,
2015-11-08,90.6,10.5,11.8,11.1,10.3,
2015-11-09,87.6,3.5,12.1,10.8,9.8,
2015-11-10,80,0,13.5,10,7.7,
2015-11-11,72.4,0,17.7,11.6,6.6,
2015-11-12,63.5,0,21,14.5,10.2,
2015-11-13,83.8,22.5,13.1,11.5,10.5,
2015-11-14,97.3,3.5,14.2,12.8,11,
2015-11-15,84.5,0,17.2,13.4,10.6,
2015-11-16,85.1,5.5,14,12.2,10.7,
2015-11-17,69.6,0,19.3,13.9,11,
2015-11-18,70.6,5.5,12.6,10.4,8.4,
2015-11-19,72.8,0,10.8,8.9,6.7,
2015-11-20,72.6,0,14.4,9.8,7.1,
2015-11-21,55.9,0,15.4,9.2,5,
2015-11-22,66.5,3.5,15.7,10.2,5.9,
2015-11-23,80.9,6.5,11,8.5,6.5,
2015-11-24,69.5,0.5,8.8,5.6,2.7,
2015-11-25,86.8,11,5.3,2.4,0.9,
2015-11-26,63.8,0,0.9,-2.7,-4.8,
2015-11-27,59.1,0,2,-2.8,-7.3,
2015-11-28,70.8,0.1,2.6,0.1,-2.7,
2015-11-29,87.9,3,3.9,2.5,1,
2015-11-30,69.1,0,8.5,4.1,0.9,
2015-12-01,57.6,0,10.4,4,-1.3,
2015-12-02,71.4,13.5,8.5,6,2.9,
2015-12-03,79.3,7.1,3.3,-0.7,-3.2,
2015-12-04,63.9,0,3.1,-0.4,-4.4,
2015-12-05,51.4,0,7.2,3.4,0.6,
2015-12-06,46.4,0,7.8,1.3,-2,
2015-12-07,51.1,0,6.7,1.9,-3.4,
2015-12-08,55.9,0,9.6,2.9,-1.4,
2015-12-09,57.4,0,10.9,5,-0.8,
2015-12-10,74.8,0.3,9.2,7.8,5.8,
2015-12-11,56.5,0,12.2,6.4,3.3,
2015-12-12,50.1,0,11,5.2,1.1,
2015-12-13,50.5,0,12.2,5.2,0.9,
2015-12-14,75.6,2.5,6.4,5,2.6,
2015-12-15,69.8,0.1,8.2,4.7,2,
2015-12-16,50.9,0,2.8,-1,-5,
2015-12-17,43.4,0,-0.4,-4.6,-7.4,
2015-12-18,61.9,0,-1,-3.3,-7,
2015-12-19,66.3,0,6.8,-0.1,-4.6,
2015-12-20,56.9,0,6,1.5,-3.4,
2015-12-21,76,2,5,2.2,-0.2,
2015-12-22,67.9,0,7.7,3.1,-1.5,
2015-12-23,59.6,0.4,10.6,5.9,2.9,
2015-12-24,67.5,0,5.3,1.5,-1.6,
2015-12-25,46.3,0,3.7,-0.8,-4.9,
2015-12-26,73.3,0.7,4.7,0.9,-3.2,
2015-12-27,39,0,-1,-5.7,-8.9,
2015-12-28,38.4,0,-1,-5.7,-9.5,
2015-12-29,47.6,0,2.9,-3.2,-8.7,
2015-12-30,67.6,2.5,4.3,0.3,-3.5,
2015-12-31,81.3,0,2.8,0.7,-1.9,
